index,facility_name,source_facility_type,odhf_facility_type,provider,unit,street_no,street_name,postal_code,city,province,source_format_str_address,CSDname,CSDuid,Pruid,latitude,longitude
7028,clinique de medecine familiale docteur jacques theberge,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,400,avenue sainte-Èlisabeth,J5V1M8,louiseville,qc,"400, avenue sainte-Èlisabeth , louiseville (quÈbec) j5v 1m8",Louiseville,2451015,24,46.254922,-72.947187
7029,clinique de mÈdecine du travail,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,5305,boulevard jean-xxiii,G8Z4A6,trois-riviËres,qc,"5305, boulevard jean-xxiii , trois-riviËres (quÈbec) g8z 4a6",Trois-RiviËres,2437067,24,46.337356,-72.582664
7030,clinique de mÈdecine familiale de rimouski,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,160,rue de l'ÈvÍchÈ ouest,G5L4H9,rimouski,qc,"160-., rue de l'ÈvÍchÈ ouest, bureau 201 , rimouski (quÈbec) g5l 4h9",Rimouski,2410043,24,48.445131,-68.529981
7031,clinique de mÈdecine familiale de saint-nazaire,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,210-b,rue principale,G0W2V0,saint-nazaire,qc,"210-b, rue principale , saint-nazaire (quÈbec) g0w 2v0",Saint-Nazaire,2493045,24,48.58801076,-71.55164924
7032,clinique de mÈdecine familiale du versant,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,520,boulevard de l'hÙpital,J8V2P5,gatineau,qc,"520, boulevard de l'hÙpital, suite 3d , gatineau (quÈbec) j8v 2p5",Gatineau,2481017,24,45.493986,-75.688794
7033,clinique de mÈdecine familiale paspÈbiac,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,29,boulevard gÈrard-d-levesque ouest,G0C2K0,paspÈbiac,qc,"29, boulevard gÈrard-d.-levesque ouest , paspÈbiac (quÈbec) g0c 2k0",PaspÈbiac,2405032,24,48.0288,-65.25
7034,clinique de mÈdecine familiale saint-joseph (ontario),clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,,,,,qc,,Ottawa,3506008,24,45.471176,-75.525783
7035,clinique de mÈdecine intÈgrÈe et de psychologie de rimouski,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,513,rue de denonville,G5N1C1,rimouski,qc,"513, rue de denonville , rimouski (quÈbec) g5n 1c1",Rimouski,2410043,24,48.436867,-68.556374
7036,clinique de planification des naissances (centre hospitalier de l'universitÈ laval),hospital,Hospitals,Province of QuÈbec,,2705,boulevard laurier,G1V4G2,quÈbec,qc,"2705, boulevard laurier , quÈbec (quÈbec) g1v 4g2",,,24,,
7037,clinique de planification des naissances (hÙpital saint-francois d'assise),hospital,Hospitals,Province of QuÈbec,,10,rue de l'espinay Èdifice c 3e Ètage,G1L3L5,quÈbec,qc,"10, rue de l'espinay, Èdifice c 3e Ètage porte 644 , quÈbec g1l 3l5",QuÈbec,2423027,24,46.82757,-71.2363
7038,"clinique de planning, santÈ sexuelle et planification familiale",hospital,Hospitals,Province of QuÈbec,,1095,rue belvÈdËre sud,J1H4C6,sherbrooke,qc,"1095, rue belvÈdËre sud , sherbrooke (quÈbec) j1h 4c6",Sherbrooke,2443027,24,45.38998535,-71.89649042
7039,clinique de santÈ de l'universitÈ de sherbrooke,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,2500,boulevard de l'universitÈ,J1K2R1,sherbrooke,qc,"2500, boulevard de l'universitÈ, bureau e2-1200 , sherbrooke (quÈbec) j1k 2r1",Sherbrooke,,24,,
7040,clinique de santÈ m,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,6535,rue des alpes,G9C0L8,trois-riviËres,qc,"6535, rue des alpes, bureau 201 , trois-riviËres (quÈbec) g9c 0l8",Trois-RiviËres,2437067,24,46.353922,-72.616768
7041,clinique de vasectomie (clemow),clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,,,,,qc,,,,24,,
7042,clinique des femmes de l'outaouais,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,228,boulevard saint-joseph,J8Y3X4,gatineau,qc,"228, boulevard saint-joseph, bureau 201 , gatineau (quÈbec) j8y 3x4",Gatineau,2481017,24,45.435261,-75.732816
7043,clinique des jeunes du bassin de chambly,local community services centre (clsc),Ambulatory health care services,Province of QuÈbec,,650,rue sÈnÈcal,J3L1N9,chambly,qc,"650, rue se?ne?cal , chambly (que?bec) j3l 1n9",Chambly,2457005,24,45.450599,-73.296917
7044,clinique des troubles anxieux,hospital,Hospitals,Province of QuÈbec,,7401,rue hochelaga,H1N3M5,montrÈal,qc,"7401, rue hochelaga , montrÈal (quÈbec) h1n 3m5",MontrÈal,2466023,24,45.5889192,-73.5306798
7045,clinique des troubles psychotiques l'Ètape de l'institut douglas,hospital,Hospitals,Province of QuÈbec,,7105,boulevard lasalle,H4H1R2,montrÈal,qc,"7105, boulevard lasalle , montrÈal (quÈbec) h4h 1r2",MontrÈal,2466023,24,45.439529,-73.581416
7046,clinique des troubles sexuels pour mineurs,hospital,Hospitals,Province of QuÈbec,,1,avenue du sacrÈ-coeur,G1N2W1,quÈbec,qc,"1, avenue du sacrÈ-coeur , quÈbec (quÈbec) g1n 2w1",QuÈbec,2423027,24,46.81259,-71.245856
7047,clinique docteur zoltan ferenczi,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,149,rue queen,J1M1J7,sherbrooke,qc,"149, rue queen, bureau 11 , sherbrooke (quÈbec) j1m 1j7",Sherbrooke,,24,,
7048,clinique docteure dufour maÔtÈe,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,10,rue notre-dame,J6A2N9,repentigny,qc,"10, rue notre-dame, bureau 200 , repentigny (quÈbec) j6a 2n9",Repentigny,2460013,24,45.713458,-73.475582
7049,clinique docteure julie gagnon,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,2943,boulevard du curÈ-labelle,J0R1T0,prÈvost,qc,"2943, boulevard du curÈ-labelle , prÈvost (quÈbec) j0r 1t0",PrÈvost,2475040,24,45.86264386,-74.07070429
7050,clinique docteure martine boucher et docteure denise latulippe,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,4850,boulevard henri-bourassa,G1H3A7,quÈbec,qc,"4850, boulevard henri-bourassa, bureau 110 , quÈbec (quÈbec) g1h 3a7",QuÈbec,2423027,24,46.850651,-71.244699
7051,clinique dre sylvie perreault,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,5978,chemin de saint-Èlie,J1R0L1,sherbrooke,qc,"5978, chemin de sainte-Èlie , sherbrooke (quÈbec) j1r 0l1",Sherbrooke,,24,,
7052,clinique du docteur donald david,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,314,rue commerciale est,G0C1K0,chandler,qc,"314, rue commerciale est , chandler (quÈbec) g0c 1k0",Chandler,2402028,24,48.34906,-64.6639
7053,clinique du docteur gilles guillemette,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,690,avenue roberval,G8H2X8,roberval,qc,"690, avenue roberval, cp 338 , roberval (quÈbec) g8h 2x8",Roberval,2491025,24,48.509468,-72.233136
7054,clinique du dre nadeau,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,1098,avenue fournier,G1V2H8,quÈbec,qc,"1098, avenue fournier , quÈbec (quÈbec) g1v 2h8",QuÈbec,2423027,24,46.770389,-71.289739
7055,clinique externe de psychiatrie (saint-eustache),hospital,Hospitals,Province of QuÈbec,,111,rue saint-laurent,J7P3Z5,saint-eustache,qc,"111, rue saint-laurent , saint-eustache (quÈbec) j7p 3z5",Saint-Eustache,2472005,24,45.568885,-73.887958
7056,clinique externe de psychiatrie (sainte-therese),hospital,Hospitals,Province of QuÈbec,,55,rue saint-joseph,J7E4Y5,sainte-thÈrËse,qc,"55, rue saint-joseph, 2e Ètage , sainte-thÈrËse (quÈbec) j7e 4y5",Sainte-ThÈrËse,2473010,24,45.638241,-73.841656
7057,clinique externe de psychiatrie adulte du chul,hospital,Hospitals,Province of QuÈbec,,2705,boulevard laurier,G1V4G2,quÈbec,qc,"2705, boulevard laurier, bureau c-0157 , quÈbec (quÈbec) g1v 4g2",,,24,,
7058,clinique externe de pÈdopsychiatrie,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,1000,rue labelle,J7Z5N6,saint-jÈrÙme,qc,"1000, rue labelle , saint-jÈrÙme (quÈbec) j7z 5n6",Mont-Tremblant,2478102,24,46.12225,-74.591639
7059,clinique familiale lac saint-charles,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,1514,rue jacques-bÈdard,G3G3C1,quÈbec,qc,"1514, rue jacques-bÈdard , quÈbec (quÈbec) g3g 3c1",QuÈbec,2423027,24,46.903342,-71.367794
7060,clinique humanessence,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,511,7e rue ouest,J9T2Y3,amos,qc,"511, 7e rue ouest , amos (quÈbec) j9t 2y3",Amos,2488055,24,48.572576,-78.133722
7061,clinique i.d.,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,200,rue durand,J7Z7E2,saint-jÈrÙme,qc,"200, rue durand, bureau 211 , saint-jÈrÙme (quÈbec) j7z 7e2",Saint-JÈrÙme,2475017,24,45.766968,-74.000876
7062,clinique lahaise 400 - tah,hospital,Hospitals,Province of QuÈbec,,7401,hochelaga pavillon lahaise,H1N3M5,montrÈal,qc,"7401, hochelaga, pavillon lahaise, unitÈ 4 Ètage , montrÈal (quÈbec) h1n 3m5",MontrÈal,2466023,24,45.588654,-73.52909
7063,clinique ma santÈ mon docteur,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,530,boulevard saint-joseph,G8H2K6,roberval,qc,"530, boulevard saint-joseph , roberval (quÈbec) g8h 2k6",Roberval,,24,,
7064,clinique medic-ami,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,179,avenue mercier,J9X4X8,rouyn-noranda,qc,"179, avenue mercier , rouyn-noranda (quÈbec) j9x 4x8",Rouyn-Noranda,2486042,24,48.237965,-79.024961
7065,clinique medicale de mirabel (saint-janvier),clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,13714,boulevard du curÈ-labelle,J7J2K8,mirabel,qc,"13714, boulevard du curÈ-labelle, bureau 200, cp 1059 , mirabel (quÈbec) j7j 2k8",Mirabel,2474005,24,45.70347,-73.92687
7066,clinique medicale des laurentides,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,1950,boulevard du curÈ-labelle,J7Y1S1,saint-jÈrÙme,qc,"1950, boulevard du curÈ-labelle , saint-jÈrÙme (quÈbec) j7y 1s1",Saint-JÈrÙme,2475017,24,45.800119,-74.010121
7067,clinique medicale du docteure viens (bergeronnes),clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,190,route 138,G0T1G0,les bergeronnes,qc,"190, route 138 , les bergeronnes (quÈbec) g0t 1g0",Les Bergeronnes,,24,,
7068,clinique medicale sainte-marthe-sur-le-lac,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,3084,chemin doka,J0N1P0,sainte-marthe-sur-le-lac,qc,"3084, chemin d'oka , sainte-marthe-sur-le-lac (quÈbec) j0n 1p0",Sainte-Marthe-sur-le-Lac,2472015,24,45.52815065,-73.94192325
7069,clinique medicale ville-marie,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,56,rue sainte-anne,J9V2B7,ville-marie,qc,"56, rue sainte-anne , ville-marie (quÈbec) j9v 2b7",Ville-Marie,2485025,24,47.331567,-79.437862
7070,clinique mini-urgence chicoutimi,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,80,rue racine est,G7H1P6,saguenay,qc,"80, rue racine est, suite 208 , saguenay (quÈbec) g7h 1p6",Saguenay,2494068,24,48.427741,-71.065935
7071,clinique multidisciplinaire en santÈ de l'universitÈ du quÈbec ‡ trois-riviËres,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,3351,boulevard des forges,G8Z4M3,trois-riviËres,qc,"3351, boulevard des forges, pavillon de la santÈ , trois-riviËres (quÈbec) g8z 4m3",Trois-RiviËres,2437067,24,46.348603,-72.577754
7072,clinique mËre-enfant,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,184,boulevard leclerc ouest,J2G1T5,granby,qc,"184, boulevard leclerc ouest , granby (quÈbec) j2g 1t5",Granby,,24,,
7073,clinique mÈdecine familiale hÈlËne thibeault,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,181,rue principale,G0X2L0,saint-boniface,qc,"181, rue principale, bureau 204 , saint-boniface (quÈbec) g0x 2l0",Saint-Boniface,2451085,24,46.504018,-72.827422
7074,clinique mÈdicale 819 (gmf delta santÈ),clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,444,boulevard de l'hÙpital,J8T7X6,gatineau,qc,"444, boulevard de l'hÙpital, bureau 200 , gatineau (quÈbec) j8t 7x6",Gatineau,2481017,24,45.491206,-75.687479
7075,clinique mÈdicale alpha,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,1147,boulevard pie-xi nord,G3K2P8,quÈbec,qc,"1147, boulevard pie-xi nord, bureau 206 , quÈbec (quÈbec) g3k 2p8",QuÈbec,2423027,24,46.856688,-71.422068
7076,clinique mÈdicale alta,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,3657,grande allÈe,J4T2V3,longueuil,qc,"3657, grande allÈe , longueuil (quÈbec) j4t 2v3",Longueuil,,24,,
7077,clinique mÈdicale ambulatoire drummondville (cmad) - site ajc,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,110,rue saint-jean,J2B7T1,drummondville,qc,"110, rue saint-jean , drummondville (quÈbec) j2b 7t1",Drummondville,2449058,24,45.880169,-72.479424
7078,clinique mÈdicale andrÈ mÈnard,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,155,boulevard lacombe,J5Z3C4,repentigny,qc,"155, boulevard lacombe, bureau 250 , repentigny (quÈbec) j5z 3c4",Repentigny,2460013,24,45.743336,-73.481189
7079,clinique mÈdicale avenir md,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,3230,boulevard curÈ-labelle chomedey,H7P0H9,laval,qc,"3230, boulevard curÈ-labelle (chomedey), bureau 308 , laval (quÈbec) h7p 0h9",Laval,2465005,24,45.568081,-73.781434
7080,"clinique mÈdicale beaudry, beauchemin et ferland",clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,1652,rue royale,G9A4K3,trois-riviËres,qc,"1652, rue royale , trois-riviËres (quÈbec) g9a 4k3",Trois-RiviËres,2437067,24,46.34060564,-72.54546044
7081,clinique mÈdicale boisbriand,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,877,boulevard de la grande-allÈe,J7G1W6,boisbriand,qc,"877, boulevard de la grande-allÈe , boisbriand (quÈbec) j7g 1w6",Boisbriand,2473005,24,45.611866,-73.838737
7082,clinique mÈdicale bourg-royal,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,1289,boulevard louis-xiv,G2L1M1,quÈbec,qc,"1289, boulevard louis-xiv , quÈbec (quÈbec) g2l 1m1",QuÈbec,2423027,24,46.875778,-71.250819
7083,clinique mÈdicale camille michaud (clinique de santÈ de st-paulin inc),clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,2870,rue laflËche,J0K3G0,saint-paulin,qc,"2870, rue laflËche , saint-paulin (quÈbec) j0k 3g0",Saint-Paulin,2451060,24,46.4099714,-73.0154834
7084,clinique mÈdicale carleton-sur-mer,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,197,rue du quai,G0C1J0,carleton-sur-mer,qc,"197, rue du quai , carleton-sur-mer (quÈbec) g0c 1j0",Carleton-sur-Mer,2406013,24,48.10569,-66.1304
7085,clinique mÈdicale caron,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,721,rue caron,G7J2Z9,saguenay,qc,"721, rue caron , saguenay (quÈbec) g7j 2z9",Saguenay,2494068,24,48.4220947,-71.070717
7086,clinique mÈdicale cathÈdrale,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,333,avenue de la cathÈdrale,G5L5J5,rimouski,qc,"333, avenue de la cathÈdrale , rimouski (quÈbec) g5l 5j5",Rimouski,2410043,24,48.4454129,-68.5195213
7087,clinique mÈdicale chabanel,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,1281,rue des champs-ÈlysÈes,G7H5Y4,saguenay,qc,"1281, rue des champs-ÈlysÈes, bureau 201 , saguenay (quÈbec) g7h 5y4",Saguenay,2494068,24,48.406956,-71.052169
7088,clinique mÈdicale clair matin,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,128,rue saint-laurent,J7P5G1,saint-eustache,qc,"128, rue saint-laurent, suite 202 , saint-eustache (quÈbec) j7p 5g1",Saint-Eustache,2472005,24,45.568695,-73.88417
7089,clinique mÈdicale clavel et matton,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,1652,rue royale,G9A4K3,trois-riviËres,qc,"1652, rue royale , trois-riviËres (quÈbec) g9a 4k3",Trois-RiviËres,2437067,24,46.34060564,-72.54546044
7090,clinique mÈdicale d'urgence de l'outaouais,clinic or family medicine group,Ambulatory health care services,Province of QuÈbec,,25,chemin de la savane,J8T8A4,gatineau,qc,"25, chemin de la savane , gatineau (quÈbec) j8t 8a4",Gatineau,2481017,24,45.4751033,-75.7049507
